Sexo;Comunidades y Ciudades Autónomas;Sector económico;Periodo;Total
Ambos sexos;01 Andalucía;Agricultura;2017T1;297,2
Ambos sexos;01 Andalucía;Agricultura;2016T4;260,6
Ambos sexos;01 Andalucía;Agricultura;2016T3;205,8
Ambos sexos;01 Andalucía;Agricultura;2016T2;238,6
Ambos sexos;01 Andalucía;Agricultura;2016T1;279,1
Ambos sexos;01 Andalucía;Agricultura;2015T4;265,4
Ambos sexos;01 Andalucía;Agricultura;2015T3;184,7
Ambos sexos;01 Andalucía;Agricultura;2015T2;208,9
Ambos sexos;01 Andalucía;Agricultura;2015T1;216,5
Ambos sexos;01 Andalucía;Agricultura;2014T4;222,1
Ambos sexos;01 Andalucía;Agricultura;2014T3;158,1
Ambos sexos;01 Andalucía;Agricultura;2014T2;214,4
Ambos sexos;01 Andalucía;Agricultura;2014T1;288,9
Ambos sexos;01 Andalucía;Agricultura;2013T4;226,9
Ambos sexos;01 Andalucía;Agricultura;2013T3;154,6
Ambos sexos;01 Andalucía;Agricultura;2013T2;200,8
Ambos sexos;01 Andalucía;Agricultura;2013T1;199,4
Ambos sexos;01 Andalucía;Agricultura;2012T4;228,6
Ambos sexos;01 Andalucía;Agricultura;2012T3;158,1
Ambos sexos;01 Andalucía;Agricultura;2012T2;190,4
Ambos sexos;01 Andalucía;Agricultura;2012T1;230,1
Ambos sexos;01 Andalucía;Agricultura;2011T4;243,4
Ambos sexos;01 Andalucía;Agricultura;2011T3;166,8
Ambos sexos;01 Andalucía;Agricultura;2011T2;207,8
Ambos sexos;01 Andalucía;Agricultura;2011T1;241,0
Ambos sexos;01 Andalucía;Agricultura;2010T4;241,7
Ambos sexos;01 Andalucía;Agricultura;2010T3;171,4
Ambos sexos;01 Andalucía;Agricultura;2010T2;202,4
Ambos sexos;01 Andalucía;Agricultura;2010T1;283,4
Ambos sexos;01 Andalucía;Agricultura;2009T4;222,6
Ambos sexos;01 Andalucía;Agricultura;2009T3;179,4
Ambos sexos;01 Andalucía;Agricultura;2009T2;204,1
Ambos sexos;01 Andalucía;Agricultura;2009T1;261,0
Ambos sexos;01 Andalucía;Agricultura;2008T4;214,9
Ambos sexos;01 Andalucía;Agricultura;2008T3;189,2
Ambos sexos;01 Andalucía;Agricultura;2008T2;220,7
Ambos sexos;01 Andalucía;Agricultura;2008T1;254,7
Ambos sexos;01 Andalucía;Industria;2025T3;333,8
Ambos sexos;01 Andalucía;Industria;2025T2;331,3
Ambos sexos;01 Andalucía;Industria;2025T1;322,5
Ambos sexos;01 Andalucía;Industria;2024T4;323,4
Ambos sexos;01 Andalucía;Industria;2024T3;312,0
Ambos sexos;01 Andalucía;Industria;2024T2;308,4
Ambos sexos;01 Andalucía;Industria;2024T1;305,5
Ambos sexos;01 Andalucía;Industria;2023T4;315,8
Ambos sexos;01 Andalucía;Industria;2023T3;294,8
Ambos sexos;01 Andalucía;Industria;2023T2;288,9
Ambos sexos;01 Andalucía;Industria;2023T1;312,3
Ambos sexos;01 Andalucía;Industria;2022T4;307,2
Ambos sexos;01 Andalucía;Industria;2022T3;304,6
Ambos sexos;01 Andalucía;Industria;2022T2;300,4
Ambos sexos;01 Andalucía;Industria;2022T1;279,9
Ambos sexos;01 Andalucía;Industria;2021T4;300,1
Ambos sexos;01 Andalucía;Industria;2021T3;281,8
Ambos sexos;01 Andalucía;Industria;2021T2;297,1
Ambos sexos;01 Andalucía;Industria;2021T1;287,7
Ambos sexos;01 Andalucía;Industria;2020T4;299,9
Ambos sexos;01 Andalucía;Industria;2020T3;303,1
Ambos sexos;01 Andalucía;Industria;2020T2;283,8
Ambos sexos;01 Andalucía;Industria;2020T1;311,0
Ambos sexos;01 Andalucía;Industria;2019T4;298,9
Ambos sexos;01 Andalucía;Industria;2019T3;295,0
Ambos sexos;01 Andalucía;Industria;2019T2;293,4
Ambos sexos;01 Andalucía;Industria;2019T1;287,8
Ambos sexos;01 Andalucía;Industria;2018T4;294,2
Ambos sexos;01 Andalucía;Industria;2018T3;273,2
Ambos sexos;01 Andalucía;Industria;2018T2;279,6
Ambos sexos;01 Andalucía;Industria;2018T1;266,0
Ambos sexos;01 Andalucía;Industria;2017T4;264,6
Ambos sexos;01 Andalucía;Industria;2017T3;265,5
Ambos sexos;01 Andalucía;Industria;2017T2;266,7
Ambos sexos;01 Andalucía;Industria;2017T1;259,1
Ambos sexos;01 Andalucía;Industria;2016T4;255,8
Ambos sexos;01 Andalucía;Industria;2016T3;268,0
Ambos sexos;01 Andalucía;Industria;2016T2;247,0
Ambos sexos;01 Andalucía;Industria;2016T1;231,7
Ambos sexos;01 Andalucía;Industria;2015T4;221,3
Ambos sexos;01 Andalucía;Industria;2015T3;236,3
Ambos sexos;01 Andalucía;Industria;2015T2;238,6
Ambos sexos;01 Andalucía;Industria;2015T1;218,8
Ambos sexos;01 Andalucía;Industria;2014T4;232,1
Ambos sexos;01 Andalucía;Industria;2014T3;226,9
Ambos sexos;01 Andalucía;Industria;2014T2;223,0
Ambos sexos;01 Andalucía;Industria;2014T1;212,5
Ambos sexos;01 Andalucía;Industria;2013T4;215,8
Ambos sexos;01 Andalucía;Industria;2013T3;219,1
Ambos sexos;01 Andalucía;Industria;2013T2;226,6
Ambos sexos;01 Andalucía;Industria;2013T1;219,9
Ambos sexos;01 Andalucía;Industria;2012T4;229,8
Ambos sexos;01 Andalucía;Industria;2012T3;237,3
Ambos sexos;01 Andalucía;Industria;2012T2;244,3
Ambos sexos;01 Andalucía;Industria;2012T1;241,3
Ambos sexos;01 Andalucía;Industria;2011T4;249,5
Ambos sexos;01 Andalucía;Industria;2011T3;258,5
Ambos sexos;01 Andalucía;Industria;2011T2;253,2
Ambos sexos;01 Andalucía;Industria;2011T1;254,1
Ambos sexos;01 Andalucía;Industria;2010T4;264,9
Ambos sexos;01 Andalucía;Industria;2010T3;257,8
Ambos sexos;01 Andalucía;Industria;2010T2;263,6
Ambos sexos;01 Andalucía;Industria;2010T1;256,9
Ambos sexos;01 Andalucía;Industria;2009T4;267,2
Ambos sexos;01 Andalucía;Industria;2009T3;269,7
Ambos sexos;01 Andalucía;Industria;2009T2;284,0
Ambos sexos;01 Andalucía;Industria;2009T1;287,6
Ambos sexos;01 Andalucía;Industria;2008T4;301,4
Ambos sexos;01 Andalucía;Industria;2008T3;309,4
Ambos sexos;01 Andalucía;Industria;2008T2;328,2
Ambos sexos;01 Andalucía;Industria;2008T1;334,1
Ambos sexos;01 Andalucía;Construcción;2025T3;266,1
Ambos sexos;01 Andalucía;Construcción;2025T2;258,5
Ambos sexos;01 Andalucía;Construcción;2025T1;246,8
Ambos sexos;01 Andalucía;Construcción;2024T4;247,0
Ambos sexos;01 Andalucía;Construcción;2024T3;248,4
Ambos sexos;01 Andalucía;Construcción;2024T2;254,0
Ambos sexos;01 Andalucía;Construcción;2024T1;225,1
Ambos sexos;01 Andalucía;Construcción;2023T4;234,9
Ambos sexos;01 Andalucía;Construcción;2023T3;222,1
Ambos sexos;01 Andalucía;Construcción;2023T2;222,5
Ambos sexos;01 Andalucía;Construcción;2023T1;206,2
Ambos sexos;01 Andalucía;Construcción;2022T4;203,9
Ambos sexos;01 Andalucía;Construcción;2022T3;231,4
Ambos sexos;01 Andalucía;Construcción;2022T2;221,9
Ambos sexos;01 Andalucía;Construcción;2022T1;229,4
Ambos sexos;01 Andalucía;Construcción;2021T4;224,1
Ambos sexos;01 Andalucía;Construcción;2021T3;225,3
Ambos sexos;01 Andalucía;Construcción;2021T2;219,2
Ambos sexos;01 Andalucía;Construcción;2021T1;199,6
Ambos sexos;01 Andalucía;Construcción;2020T4;206,1
Ambos sexos;01 Andalucía;Construcción;2020T3;202,3
Ambos sexos;01 Andalucía;Construcción;2020T2;192,4
Ambos sexos;01 Andalucía;Construcción;2020T1;188,1
Ambos sexos;01 Andalucía;Construcción;2019T4;200,0
Ambos sexos;01 Andalucía;Construcción;2019T3;208,2
Ambos sexos;01 Andalucía;Construcción;2019T2;213,3
Ambos sexos;01 Andalucía;Construcción;2019T1;205,0
Ambos sexos;01 Andalucía;Construcción;2018T4;205,9
Ambos sexos;01 Andalucía;Construcción;2018T3;194,0
Ambos sexos;01 Andalucía;Construcción;2018T2;191,9
Ambos sexos;01 Andalucía;Construcción;2018T1;183,0
Ambos sexos;01 Andalucía;Construcción;2017T4;166,9
Ambos sexos;01 Andalucía;Construcción;2017T3;168,7
Ambos sexos;01 Andalucía;Construcción;2017T2;156,9
Ambos sexos;01 Andalucía;Construcción;2017T1;162,4
Ambos sexos;01 Andalucía;Construcción;2016T4;161,8
Ambos sexos;01 Andalucía;Construcción;2016T3;170,7
Ambos sexos;01 Andalucía;Construcción;2016T2;165,6
Ambos sexos;01 Andalucía;Construcción;2016T1;147,5
Ambos sexos;01 Andalucía;Construcción;2015T4;155,1
Ambos sexos;01 Andalucía;Construcción;2015T3;150,9
Ambos sexos;01 Andalucía;Construcción;2015T2;150,0
Ambos sexos;01 Andalucía;Construcción;2015T1;145,4
Ambos sexos;01 Andalucía;Construcción;2014T4;139,9
Ambos sexos;01 Andalucía;Construcción;2014T3;138,7
Ambos sexos;01 Andalucía;Construcción;2014T2;134,1
Ambos sexos;01 Andalucía;Construcción;2014T1;127,6
Ambos sexos;01 Andalucía;Construcción;2013T4;130,5
Ambos sexos;01 Andalucía;Construcción;2013T3;140,0
Ambos sexos;01 Andalucía;Construcción;2013T2;138,4
Ambos sexos;01 Andalucía;Construcción;2013T1;129,8
Ambos sexos;01 Andalucía;Construcción;2012T4;135,8
Ambos sexos;01 Andalucía;Construcción;2012T3;144,9
Ambos sexos;01 Andalucía;Construcción;2012T2;166,4
Ambos sexos;01 Andalucía;Construcción;2012T1;181,5
Ambos sexos;01 Andalucía;Construcción;2011T4;191,4
Ambos sexos;01 Andalucía;Construcción;2011T3;207,6
Ambos sexos;01 Andalucía;Construcción;2011T2;220,9
Ambos sexos;01 Andalucía;Construcción;2011T1;218,9
Ambos sexos;01 Andalucía;Construcción;2010T4;235,5
Ambos sexos;01 Andalucía;Construcción;2010T3;247,0
Ambos sexos;01 Andalucía;Construcción;2010T2;253,3
Ambos sexos;01 Andalucía;Construcción;2010T1;247,9
Ambos sexos;01 Andalucía;Construcción;2009T4;265,8
Ambos sexos;01 Andalucía;Construcción;2009T3;272,9
Ambos sexos;01 Andalucía;Construcción;2009T2;285,4
Ambos sexos;01 Andalucía;Construcción;2009T1;296,3
Ambos sexos;01 Andalucía;Construcción;2008T4;343,0
Ambos sexos;01 Andalucía;Construcción;2008T3;408,5
Ambos sexos;01 Andalucía;Construcción;2008T2;441,3
Ambos sexos;01 Andalucía;Construcción;2008T1;481,0
Ambos sexos;01 Andalucía;Servicios;2025T3;2.800,5
Ambos sexos;01 Andalucía;Servicios;2025T2;2.711,9
Ambos sexos;01 Andalucía;Servicios;2025T1;2.633,5
Ambos sexos;01 Andalucía;Servicios;2024T4;2.665,2
Ambos sexos;01 Andalucía;Servicios;2024T3;2.731,1
Ambos sexos;01 Andalucía;Servicios;2024T2;2.675,7
Ambos sexos;01 Andalucía;Servicios;2024T1;2.594,2
Ambos sexos;01 Andalucía;Servicios;2023T4;2.587,7
Ambos sexos;01 Andalucía;Servicios;2023T3;2.682,4
Ambos sexos;01 Andalucía;Servicios;2023T2;2.646,4
Ambos sexos;01 Andalucía;Servicios;2023T1;2.562,8
Ambos sexos;01 Andalucía;Servicios;2022T4;2.528,9
Ambos sexos;01 Andalucía;Servicios;2022T3;2.556,0
Ambos sexos;01 Andalucía;Servicios;2022T2;2.530,6
Ambos sexos;01 Andalucía;Servicios;2022T1;2.427,8
Ambos sexos;01 Andalucía;Servicios;2021T4;2.439,7
Ambos sexos;01 Andalucía;Servicios;2021T3;2.421,5
Ambos sexos;01 Andalucía;Servicios;2021T2;2.366,4
Ambos sexos;01 Andalucía;Servicios;2021T1;2.246,8
Ambos sexos;01 Andalucía;Servicios;2020T4;2.286,1
Ambos sexos;01 Andalucía;Servicios;2020T3;2.252,8
Ambos sexos;01 Andalucía;Servicios;2020T2;2.181,1
Ambos sexos;01 Andalucía;Servicios;2020T1;2.318,7
Ambos sexos;01 Andalucía;Servicios;2019T4;2.363,0
Ambos sexos;01 Andalucía;Servicios;2019T3;2.393,5
Ambos sexos;01 Andalucía;Servicios;2019T2;2.376,9
Ambos sexos;01 Andalucía;Servicios;2019T1;2.322,4
Ambos sexos;01 Andalucía;Servicios;2018T4;2.324,0
Ambos sexos;01 Andalucía;Servicios;2018T3;2.364,1
Ambos sexos;01 Andalucía;Servicios;2018T2;2.315,8
Ambos sexos;01 Andalucía;Servicios;2018T1;2.227,7
Ambos sexos;01 Andalucía;Servicios;2017T4;2.265,7
Ambos sexos;01 Andalucía;Servicios;2017T3;2.304,0
Ambos sexos;01 Andalucía;Servicios;2017T2;2.271,4
Ambos sexos;01 Andalucía;Servicios;2017T1;2.189,7
Ambos sexos;01 Andalucía;Servicios;2016T4;2.167,0
Ambos sexos;01 Andalucía;Servicios;2016T3;2.196,8
Ambos sexos;01 Andalucía;Servicios;2016T2;2.181,5
Ambos sexos;01 Andalucía;Servicios;2016T1;2.156,0
Ambos sexos;01 Andalucía;Servicios;2015T4;2.177,6
Ambos sexos;01 Andalucía;Servicios;2015T3;2.186,2
Ambos sexos;01 Andalucía;Servicios;2015T2;2.211,0
Ambos sexos;01 Andalucía;Servicios;2015T1;2.103,1
Ambos sexos;01 Andalucía;Servicios;2014T4;2.087,7
Ambos sexos;01 Andalucía;Servicios;2014T3;2.087,3
Ambos sexos;01 Andalucía;Servicios;2014T2;2.059,2
Ambos sexos;01 Andalucía;Servicios;2014T1;1.983,7
Ambos sexos;01 Andalucía;Servicios;2013T4;1.997,7
Ambos sexos;01 Andalucía;Servicios;2013T3;2.043,9
Ambos sexos;01 Andalucía;Servicios;2013T2;2.043,9
Ambos sexos;01 Andalucía;Servicios;2013T1;1.998,4
Ambos sexos;01 Andalucía;Servicios;2012T4;2.010,1
Ambos sexos;01 Andalucía;Servicios;2012T3;2.085,1
Ambos sexos;01 Andalucía;Servicios;2012T2;2.085,7
Ambos sexos;01 Andalucía;Servicios;2012T1;2.052,4
Ambos sexos;01 Andalucía;Servicios;2011T4;2.090,6
Ambos sexos;01 Andalucía;Servicios;2011T3;2.140,7
Ambos sexos;01 Andalucía;Servicios;2011T2;2.128,7
Ambos sexos;01 Andalucía;Servicios;2011T1;2.118,4
Ambos sexos;01 Andalucía;Servicios;2010T4;2.126,1
Ambos sexos;01 Andalucía;Servicios;2010T3;2.163,0
Ambos sexos;01 Andalucía;Servicios;2010T2;2.163,3
Ambos sexos;01 Andalucía;Servicios;2010T1;2.117,4
Ambos sexos;01 Andalucía;Servicios;2009T4;2.146,3
Ambos sexos;01 Andalucía;Servicios;2009T3;2.176,4
Ambos sexos;01 Andalucía;Servicios;2009T2;2.169,3
Ambos sexos;01 Andalucía;Servicios;2009T1;2.140,5
Ambos sexos;01 Andalucía;Servicios;2008T4;2.198,9
Ambos sexos;01 Andalucía;Servicios;2008T3;2.243,8
Ambos sexos;01 Andalucía;Servicios;2008T2;2.205,6
Ambos sexos;01 Andalucía;Servicios;2008T1;2.168,0
Ambos sexos;02 Aragón;Total;2025T3;630,5
Ambos sexos;02 Aragón;Total;2025T2;623,8
Ambos sexos;02 Aragón;Total;2025T1;621,7
Ambos sexos;02 Aragón;Total;2024T4;624,5
Ambos sexos;02 Aragón;Total;2024T3;619,2
Ambos sexos;02 Aragón;Total;2024T2;620,4
Ambos sexos;02 Aragón;Total;2024T1;616,5
Ambos sexos;02 Aragón;Total;2023T4;620,5
Ambos sexos;02 Aragón;Total;2023T3;610,1
Ambos sexos;02 Aragón;Total;2023T2;610,1
Ambos sexos;02 Aragón;Total;2023T1;604,5
Ambos sexos;02 Aragón;Total;2022T4;600,2
Ambos sexos;02 Aragón;Total;2022T3;599,0
Ambos sexos;02 Aragón;Total;2022T2;605,0
Ambos sexos;02 Aragón;Total;2022T1;595,2
Ambos sexos;02 Aragón;Total;2021T4;600,3
Ambos sexos;02 Aragón;Total;2021T3;602,6
Ambos sexos;02 Aragón;Total;2021T2;583,2
Ambos sexos;02 Aragón;Total;2021T1;568,4
Ambos sexos;02 Aragón;Total;2020T4;568,1
Ambos sexos;02 Aragón;Total;2020T3;567,2
Ambos sexos;02 Aragón;Total;2020T2;562,1
Ambos sexos;02 Aragón;Total;2020T1;582,1
Ambos sexos;02 Aragón;Total;2019T4;591,2
Ambos sexos;02 Aragón;Total;2019T3;595,1
Ambos sexos;02 Aragón;Total;2019T2;586,7
Ambos sexos;02 Aragón;Total;2019T1;577,2
Ambos sexos;02 Aragón;Total;2018T4;577,0
Ambos sexos;02 Aragón;Total;2018T3;580,1
Ambos sexos;02 Aragón;Total;2018T2;577,1
Ambos sexos;02 Aragón;Total;2018T1;561,1
Ambos sexos;02 Aragón;Total;2017T4;565,7
Ambos sexos;02 Aragón;Total;2017T3;570,2
Ambos sexos;02 Aragón;Total;2017T2;569,8
Ambos sexos;02 Aragón;Total;2017T1;557,6
Ambos sexos;02 Aragón;Total;2016T4;560,8
Ambos sexos;02 Aragón;Total;2016T3;554,7
Ambos sexos;02 Aragón;Total;2016T2;551,9
Ambos sexos;02 Aragón;Total;2016T1;548,3
Ambos sexos;02 Aragón;Total;2015T4;548,3
Ambos sexos;02 Aragón;Total;2015T3;551,1
Ambos sexos;02 Aragón;Total;2015T2;540,8
Ambos sexos;02 Aragón;Total;2015T1;524,5
Ambos sexos;02 Aragón;Total;2014T4;526,5
Ambos sexos;02 Aragón;Total;2014T3;532,2
Ambos sexos;02 Aragón;Total;2014T2;517,9
Ambos sexos;02 Aragón;Total;2014T1;500,9
Ambos sexos;02 Aragón;Total;2013T4;515,7
Ambos sexos;02 Aragón;Total;2013T3;522,7
Ambos sexos;02 Aragón;Total;2013T2;510,8
Ambos sexos;02 Aragón;Total;2013T1;511,8
Ambos sexos;02 Aragón;Total;2012T4;547,7
Ambos sexos;02 Aragón;Total;2012T3;547,9
Ambos sexos;02 Aragón;Total;2012T2;546,5
Ambos sexos;02 Aragón;Total;2012T1;543,2
Ambos sexos;02 Aragón;Total;2011T4;553,3
Ambos sexos;02 Aragón;Total;2011T3;558,4
Ambos sexos;02 Aragón;Total;2011T2;550,4
Ambos sexos;02 Aragón;Total;2011T1;539,4
Ambos sexos;02 Aragón;Total;2010T4;550,8
Ambos sexos;02 Aragón;Total;2010T3;566,6
Ambos sexos;02 Aragón;Total;2010T2;565,3
Ambos sexos;02 Aragón;Total;2010T1;568,7
Ambos sexos;02 Aragón;Total;2009T4;578,9
Ambos sexos;02 Aragón;Total;2009T3;590,4
Ambos sexos;02 Aragón;Total;2009T2;582,1
Ambos sexos;02 Aragón;Total;2009T1;585,0
Ambos sexos;02 Aragón;Total;2008T4;614,1
Ambos sexos;02 Aragón;Total;2008T3;632,4
Ambos sexos;02 Aragón;Total;2008T2;629,2
Ambos sexos;02 Aragón;Total;2008T1;626,9
Ambos sexos;02 Aragón;Agricultura;2025T3;40,9
Ambos sexos;02 Aragón;Agricultura;2025T2;35,6
Ambos sexos;02 Aragón;Agricultura;2025T1;30,5
Ambos sexos;02 Aragón;Agricultura;2024T4;32,1
Ambos sexos;02 Aragón;Agricultura;2024T3;38,7
Ambos sexos;02 Aragón;Agricultura;2024T2;34,4
Ambos sexos;02 Aragón;Agricultura;2024T1;34,0
Ambos sexos;02 Aragón;Agricultura;2023T4;37,0
Ambos sexos;02 Aragón;Agricultura;2023T3;36,3
Ambos sexos;02 Aragón;Agricultura;2023T2;31,1
Ambos sexos;02 Aragón;Agricultura;2023T1;33,6
Ambos sexos;02 Aragón;Agricultura;2022T4;35,9
Ambos sexos;02 Aragón;Agricultura;2022T3;35,5
Ambos sexos;02 Aragón;Agricultura;2022T2;36,4
Ambos sexos;02 Aragón;Agricultura;2022T1;34,7
Ambos sexos;02 Aragón;Agricultura;2021T4;34,0
Ambos sexos;02 Aragón;Agricultura;2021T3;37,5
Ambos sexos;02 Aragón;Agricultura;2021T2;36,6
Ambos sexos;02 Aragón;Agricultura;2021T1;35,5
Ambos sexos;02 Aragón;Agricultura;2020T4;35,6
Ambos sexos;02 Aragón;Agricultura;2020T3;30,7
Ambos sexos;02 Aragón;Agricultura;2020T2;31,0
Ambos sexos;02 Aragón;Agricultura;2020T1;30,5
Ambos sexos;02 Aragón;Agricultura;2019T4;34,9
Ambos sexos;02 Aragón;Agricultura;2019T3;33,6
Ambos sexos;02 Aragón;Agricultura;2019T2;34,4
Ambos sexos;02 Aragón;Agricultura;2019T1;34,7
Ambos sexos;02 Aragón;Agricultura;2018T4;37,0
Ambos sexos;02 Aragón;Agricultura;2018T3;41,5
Ambos sexos;02 Aragón;Agricultura;2018T2;39,8
Ambos sexos;02 Aragón;Agricultura;2018T1;36,0
Ambos sexos;02 Aragón;Agricultura;2017T4;35,6
Ambos sexos;02 Aragón;Agricultura;2017T3;40,2
Ambos sexos;02 Aragón;Agricultura;2017T2;40,9
Ambos sexos;02 Aragón;Agricultura;2017T1;38,3
Ambos sexos;02 Aragón;Agricultura;2016T4;37,9
Ambos sexos;02 Aragón;Agricultura;2016T3;36,9
Ambos sexos;02 Aragón;Agricultura;2016T2;37,6
Ambos sexos;02 Aragón;Agricultura;2016T1;31,0
Ambos sexos;02 Aragón;Agricultura;2015T4;27,6
Ambos sexos;02 Aragón;Agricultura;2015T3;35,2
Ambos sexos;02 Aragón;Agricultura;2015T2;34,0
Ambos sexos;02 Aragón;Agricultura;2015T1;31,1
Ambos sexos;02 Aragón;Agricultura;2014T4;28,9
Ambos sexos;02 Aragón;Agricultura;2014T3;27,7
Ambos sexos;02 Aragón;Agricultura;2014T2;27,0
Ambos sexos;02 Aragón;Agricultura;2014T1;27,4
Ambos sexos;02 Aragón;Agricultura;2013T4;29,2
Ambos sexos;02 Aragón;Agricultura;2013T3;32,2
Ambos sexos;02 Aragón;Agricultura;2013T2;32,5
Ambos sexos;02 Aragón;Agricultura;2013T1;28,3
Ambos sexos;02 Aragón;Agricultura;2012T4;34,2
Ambos sexos;02 Aragón;Agricultura;2012T3;33,4
Ambos sexos;02 Aragón;Agricultura;2012T2;32,4
Ambos sexos;02 Aragón;Agricultura;2012T1;28,9
Ambos sexos;02 Aragón;Agricultura;2011T4;31,7
Ambos sexos;02 Aragón;Agricultura;2011T3;34,3
Ambos sexos;02 Aragón;Agricultura;2011T2;32,1
Ambos sexos;02 Aragón;Agricultura;2011T1;32,4
Ambos sexos;02 Aragón;Agricultura;2010T4;36,9
Ambos sexos;02 Aragón;Agricultura;2010T3;40,7
Ambos sexos;02 Aragón;Agricultura;2010T2;35,3
Ambos sexos;02 Aragón;Agricultura;2010T1;28,1
Ambos sexos;02 Aragón;Agricultura;2009T4;29,9
Ambos sexos;02 Aragón;Agricultura;2009T3;32,5
Ambos sexos;02 Aragón;Agricultura;2009T2;26,8
Ambos sexos;02 Aragón;Agricultura;2009T1;25,3
Ambos sexos;02 Aragón;Agricultura;2008T4;27,3
Ambos sexos;02 Aragón;Agricultura;2008T3;28,9
Ambos sexos;02 Aragón;Agricultura;2008T2;32,8
Ambos sexos;02 Aragón;Agricultura;2008T1;30,7
Ambos sexos;02 Aragón;Industria;2025T3;117,8
Ambos sexos;02 Aragón;Industria;2025T2;117,5
Ambos sexos;02 Aragón;Industria;2025T1;120,4
Ambos sexos;02 Aragón;Industria;2024T4;118,7
Ambos sexos;02 Aragón;Industria;2024T3;112,4
Ambos sexos;02 Aragón;Industria;2024T2;119,4
Ambos sexos;02 Aragón;Industria;2024T1;121,6
Ambos sexos;02 Aragón;Industria;2023T4;128,1
Ambos sexos;02 Aragón;Industria;2023T3;125,4
Ambos sexos;02 Aragón;Industria;2023T2;116,6
Ambos sexos;02 Aragón;Industria;2023T1;122,7
Ambos sexos;02 Aragón;Industria;2022T4;116,5
Ambos sexos;02 Aragón;Industria;2022T3;114,6
Ambos sexos;02 Aragón;Industria;2022T2;110,1
Ambos sexos;02 Aragón;Industria;2022T1;112,2
Ambos sexos;02 Aragón;Industria;2021T4;114,7
Ambos sexos;02 Aragón;Industria;2021T3;117,4
Ambos sexos;02 Aragón;Industria;2021T2;113,2
Ambos sexos;02 Aragón;Industria;2021T1;120,0
Ambos sexos;02 Aragón;Industria;2020T4;120,2
Ambos sexos;02 Aragón;Industria;2020T3;120,8
Ambos sexos;02 Aragón;Industria;2020T2;121,3
Ambos sexos;02 Aragón;Industria;2020T1;124,3
Ambos sexos;02 Aragón;Industria;2019T4;113,9
Ambos sexos;02 Aragón;Industria;2019T3;118,9
Ambos sexos;02 Aragón;Industria;2019T2;116,6
Ambos sexos;02 Aragón;Industria;2019T1;111,1
Ambos sexos;02 Aragón;Industria;2018T4;113,6
Ambos sexos;02 Aragón;Industria;2018T3;114,1
